Time (s),Waist Acceleration,Chest Acceleration,Left Ankle Acceleration,right Ankle Acceleration,EMG_magnitude_left,EMG_magnitude_right,left wrist Acceleration,right wrist Acceleration,left wrist electrodermal,right wrist electrodermal,left wrist Temperature,right wrist Temperature,VO2,Breath Frequency,Minute Ventilation,SpO2,Heart Rate,Energy expenditures (W/kg) ,Activity Code
480.0078122,9.895432794,10.1445271,12.48989079,12.72612621,0.180041951,0.204950774,10.12646615,10.12646615,0.438912713,0.855287462,28.96156788,29.03895081,11.46559465,26,19,99,80,2.210168496,2
481.0078122,9.892178054,10.13523297,12.47888403,12.69503161,0.181441656,0.204154335,10.11352042,10.11352042,0.438878806,0.855394388,28.96168022,29.03992549,11.46559465,26,19,99,80,2.210168496,2
482.0078122,9.889444568,10.13014952,12.51698818,12.67479135,0.182320992,0.203067882,10.10212564,10.10212564,0.438828999,0.855500384,28.96179842,29.04085142,11.46544202,26,19,99,80,2.210168496,2
483.0078122,9.887043818,10.12730654,12.57309562,12.66578478,0.183051296,0.201629336,10.11080319,10.11080319,0.438779418,0.855596631,28.96186873,29.04171927,11.46544202,26,19,99,80,2.210168496,2
484.0078122,9.884834256,10.12768386,12.61673184,12.69161012,0.184055402,0.200043766,10.14502632,10.14502632,0.438732866,0.855697702,28.96194594,29.04254839,11.45340154,26,19,99,80,2.210168496,2
485.0078122,9.88371948,10.1340054,12.63855428,12.76180657,0.184958434,0.198561365,10.19342481,10.19342481,0.438685833,0.855792094,28.96198095,29.04334327,11.45340154,26,19,99,80,2.210168496,2
486.0078122,9.884479352,10.14616889,12.64400303,12.84344647,0.184676624,0.197131408,10.2385621,10.2385621,0.438635661,0.855883752,28.96195757,29.04424763,11.43089143,26,19,99,80,2.210168496,2
487.0078122,9.886509927,10.15865137,12.65016376,12.87748928,0.182586419,0.195460135,10.26752205,10.26752205,0.438592426,0.855964587,28.96200324,29.0450311,11.43089143,26,19,99,80,2.210168496,2
488.0078122,9.887938476,10.16618279,12.67741983,12.84425236,0.179464039,0.19349945,10.28151683,10.28151683,0.438545156,0.85604592,28.96210921,29.04586289,11.43089143,26,19,99,80,2.210168496,2
489.0078122,9.887466813,10.16908008,12.71718862,12.79302118,0.17704121,0.191786569,10.28973875,10.28973875,0.438497043,0.856125945,28.96213167,29.04672324,11.39989553,26,19,99,79,2.210168496,2
490.0078122,9.885918003,10.16977376,12.73038271,12.77781446,0.176619848,0.191146512,10.2950413,10.2950413,0.438443949,0.856213705,28.96204376,29.04752271,11.39989553,26,19,99,79,2.210168496,2
